Court Name,Data element,Data element (group),Jurisdiction,Response,Sheet Name,State,Subject,Year,"Race, Gender, Ethnicity"
District Court Dept,Other ,Geographic Jurisdiction (Hover for Details),Limited,NA,Administrators,Massachusetts,Trial Court Data Reported,2020,
Housing Court Dept,Other ,Geographic Jurisdiction (Hover for Details),Limited,NA,Administrators,Massachusetts,Trial Court Data Reported,2020,
Juvenile Court Dept,Other ,Geographic Jurisdiction (Hover for Details),Limited,NA,Administrators,Massachusetts,Trial Court Data Reported,2020,
Land Court Dept,Other ,Geographic Jurisdiction (Hover for Details),Limited,NA,Administrators,Massachusetts,Trial Court Data Reported,2020,
Probate & Family Court Dept,Other ,Geographic Jurisdiction (Hover for Details),Limited,NA,Administrators,Massachusetts,Trial Court Data Reported,2020,
County,Other ,Geographic Jurisdiction (Hover for Details),Limited, ,Administrators,Nebraska,Trial Court Data Reported,2020,
Separate Juvenile,Other ,Geographic Jurisdiction (Hover for Details),Limited, ,Administrators,Nebraska,Trial Court Data Reported,2020,
Workers Compensation,Other ,Geographic Jurisdiction (Hover for Details),Limited,0,Administrators,Nebraska,Trial Court Data Reported,2020,
Justice,Other ,Geographic Jurisdiction (Hover for Details),Limited,*,Administrators,Nevada,Trial Court Data Reported,2020,
Municipal,Other ,Geographic Jurisdiction (Hover for Details),Limited,*,Administrators,Nevada,Trial Court Data Reported,2020,
Circuit,Other ,Geographic Jurisdiction (Hover for Details),Limited,NA,Administrators,New Hampshire,Trial Court Data Reported,2020,
Tax,Other ,Geographic Jurisdiction (Hover for Details),Limited,1,Administrators,New Jersey,Trial Court Data Reported,2020,
District,Other ,Geographic Jurisdiction (Hover for Details),Limited,0,Administrators,North Carolina,Trial Court Data Reported,2020,
County,Other ,Geographic Jurisdiction (Hover for Details),Limited,0,Administrators,Ohio,Trial Court Data Reported,2020,
Court of Claims,Other ,Geographic Jurisdiction (Hover for Details),Limited,0,Administrators,Ohio,Trial Court Data Reported,2020,
Municipal,Other ,Geographic Jurisdiction (Hover for Details),Limited,0,Administrators,Ohio,Trial Court Data Reported,2020,
County,Other ,Geographic Jurisdiction (Hover for Details),Limited,Unknown,Administrators,Oregon,Trial Court Data Reported,2020,
Justice,Other ,Geographic Jurisdiction (Hover for Details),Limited,Unknown,Administrators,Oregon,Trial Court Data Reported,2020,
Municipal,Other ,Geographic Jurisdiction (Hover for Details),Limited,Unknown,Administrators,Oregon,Trial Court Data Reported,2020,
County Court at Law,Other ,Geographic Jurisdiction (Hover for Details),Limited,0,Administrators,Texas,Trial Court Data Reported,2020,
Justice,Other ,Geographic Jurisdiction (Hover for Details),Limited,0,Administrators,Texas,Trial Court Data Reported,2020,
Municipal,Other ,Geographic Jurisdiction (Hover for Details),Limited,0,Administrators,Texas,Trial Court Data Reported,2020,
District,Other ,Geographic Jurisdiction (Hover for Details),Limited,0,Administrators,Washington,Trial Court Data Reported,2020,
Municipal,Other ,Geographic Jurisdiction (Hover for Details),Limited,0,Administrators,Washington,Trial Court Data Reported,2020,
District,Number of Court Administrators,Number of Court Administrators,Limited,0,Administrators,Alabama,Trial Court Data Reported,2020,
Municipal,Number of Court Administrators,Number of Court Administrators,Limited,0,Administrators,Alabama,Trial Court Data Reported,2020,
Probate,Number of Court Administrators,Number of Court Administrators,Limited,0,Administrators,Alabama,Trial Court Data Reported,2020,
District,Number of Court Administrators,Number of Court Administrators,Limited,4,Administrators,Alaska,Trial Court Data Reported,2020,
Justice of the Peace,Number of Court Administrators,Number of Court Administrators,Limited,8,Administrators,Arizona,Trial Court Data Reported,2020,
Municipal,Number of Court Administrators,Number of Court Administrators,Limited,43,Administrators,Arizona,Trial Court Data Reported,2020,
District,Number of Court Administrators,Number of Court Administrators,Limited,0,Administrators,Arkansas,Trial Court Data Reported,2020,
County,Number of Court Administrators,Number of Court Administrators,Limited,0,Administrators,Colorado,Trial Court Data Reported,2020,
Municipal,Number of Court Administrators,Number of Court Administrators,Limited,0,Administrators,Colorado,Trial Court Data Reported,2020,
Probate,Number of Court Administrators,Number of Court Administrators,Limited,Unknown,Administrators,Connecticut,Trial Court Data Reported,2020,
Alderman's,Number of Court Administrators,Number of Court Administrators,Limited,No trial court administrators,Administrators,Delaware,Trial Court Data Reported,2020,
Court of Common Pleas,Number of Court Administrators,Number of Court Administrators,Limited,1,Administrators,Delaware,Trial Court Data Reported,2020,
Family,Number of Court Administrators,Number of Court Administrators,Limited,1,Administrators,Delaware,Trial Court Data Reported,2020,
Justice of the Peace,Number of Court Administrators,Number of Court Administrators,Limited,1,Administrators,Delaware,Trial Court Data Reported,2020,
County,Number of Court Administrators,Number of Court Administrators,Limited,0,Administrators,Florida,Trial Court Data Reported,2020,
District,Number of Court Administrators,Number of Court Administrators,Limited,0,Administrators,Hawaii,Trial Court Data Reported,2020,
City,Number of Court Administrators,Number of Court Administrators,Limited,2,Administrators,Indiana,Trial Court Data Reported,2020,
Small Claims of Marion County,Number of Court Administrators,Number of Court Administrators,Limited,0,Administrators,Indiana,Trial Court Data Reported,2020,
Municipal,Number of Court Administrators,Number of Court Administrators,Limited, ,Administrators,Kansas,Trial Court Data Reported,2020,
District,Number of Court Administrators,Number of Court Administrators,Limited,2,Administrators,Kentucky,Trial Court Data Reported,2020,
District,Number of Court Administrators,Number of Court Administrators,Limited,No trial court administrators,Administrators,Maryland,Trial Court Data Reported,2020,
Orphans',Number of Court Administrators,Number of Court Administrators,Limited,No trial court administrators,Administrators,Maryland,Trial Court Data Reported,2020,
Boston Municipal Court Dept,Number of Court Administrators,Number of Court Administrators,Limited,1,Administrators,Massachusetts,Trial Court Data Reported,2020,
District Court Dept,Number of Court Administrators,Number of Court Administrators,Limited,1,Administrators,Massachusetts,Trial Court Data Reported,2020,
Housing Court Dept,Number of Court Administrators,Number of Court Administrators,Limited,1,Administrators,Massachusetts,Trial Court Data Reported,2020,
Juvenile Court Dept,Number of Court Administrators,Number of Court Administrators,Limited,1,Administrators,Massachusetts,Trial Court Data Reported,2020,
Land Court Dept,Number of Court Administrators,Number of Court Administrators,Limited,1,Administrators,Massachusetts,Trial Court Data Reported,2020,
Probate & Family Court Dept,Number of Court Administrators,Number of Court Administrators,Limited,1,Administrators,Massachusetts,Trial Court Data Reported,2020,
Municipal,Number of Court Administrators,Number of Court Administrators,Limited,0,Administrators,Missouri,Trial Court Data Reported,2020,
County,Number of Court Administrators,Number of Court Administrators,Limited,3,Administrators,Nebraska,Trial Court Data Reported,2020,
Separate Juvenile,Number of Court Administrators,Number of Court Administrators,Limited, ,Administrators,Nebraska,Trial Court Data Reported,2020,
Workers Compensation,Number of Court Administrators,Number of Court Administrators,Limited, ,Administrators,Nebraska,Trial Court Data Reported,2020,
Justice,Number of Court Administrators,Number of Court Administrators,Limited,14,Administrators,Nevada,Trial Court Data Reported,2020,
Municipal,Number of Court Administrators,Number of Court Administrators,Limited,10,Administrators,Nevada,Trial Court Data Reported,2020,
Circuit,Number of Court Administrators,Number of Court Administrators,Limited,5,Administrators,New Hampshire,Trial Court Data Reported,2020,
Municipal,Number of Court Administrators,Number of Court Administrators,Limited,0,Administrators,New Jersey,Trial Court Data Reported,2020,
Tax,Number of Court Administrators,Number of Court Administrators,Limited,1,Administrators,New Jersey,Trial Court Data Reported,2020,
City,Number of Court Administrators,Number of Court Administrators,Limited, ,Administrators,New York,Trial Court Data Reported,2020,
Civil Ct of the City of NY,Number of Court Administrators,Number of Court Administrators,Limited, ,Administrators,New York,Trial Court Data Reported,2020,
Court of Claims,Number of Court Administrators,Number of Court Administrators,Limited, ,Administrators,New York,Trial Court Data Reported,2020,
Criminal Ct of the City of NY,Number of Court Administrators,Number of Court Administrators,Limited, ,Administrators,New York,Trial Court Data Reported,2020,
District,Number of Court Administrators,Number of Court Administrators,Limited, ,Administrators,New York,Trial Court Data Reported,2020,
Family,Number of Court Administrators,Number of Court Administrators,Limited, ,Administrators,New York,Trial Court Data Reported,2020,
Surrogates,Number of Court Administrators,Number of Court Administrators,Limited, ,Administrators,New York,Trial Court Data Reported,2020,
Town & Village Justice,Number of Court Administrators,Number of Court Administrators,Limited, ,Administrators,New York,Trial Court Data Reported,2020,
District,Number of Court Administrators,Number of Court Administrators,Limited,39,Administrators,North Carolina,Trial Court Data Reported,2020,
County,Number of Court Administrators,Number of Court Administrators,Limited,10,Administrators,Ohio,Trial Court Data Reported,2020,
Court of Claims,Number of Court Administrators,Number of Court Administrators,Limited,1,Administrators,Ohio,Trial Court Data Reported,2020,
Mayor's,Number of Court Administrators,Number of Court Administrators,Limited,0,Administrators,Ohio,Trial Court Data Reported,2020,
Municipal,Number of Court Administrators,Number of Court Administrators,Limited,48,Administrators,Ohio,Trial Court Data Reported,2020,
County,Number of Court Administrators,Number of Court Administrators,Limited,Unknown,Administrators,Oregon,Trial Court Data Reported,2020,
Justice,Number of Court Administrators,Number of Court Administrators,Limited,Unknown,Administrators,Oregon,Trial Court Data Reported,2020,
Municipal,Number of Court Administrators,Number of Court Administrators,Limited,Unknown,Administrators,Oregon,Trial Court Data Reported,2020,
Magisterial District,Number of Court Administrators,Number of Court Administrators,Limited,0,Administrators,Pennsylvania,Trial Court Data Reported,2020,
Philadelphia Municipal,Number of Court Administrators,Number of Court Administrators,Limited,0,Administrators,Pennsylvania,Trial Court Data Reported,2020,
Constitutional County,Number of Court Administrators,Number of Court Administrators,Limited,0,Administrators,Texas,Trial Court Data Reported,2020,
County Court at Law,Number of Court Administrators,Number of Court Administrators,Limited,9,Administrators,Texas,Trial Court Data Reported,2020,
Justice,Number of Court Administrators,Number of Court Administrators,Limited,1,Administrators,Texas,Trial Court Data Reported,2020,
Municipal,Number of Court Administrators,Number of Court Administrators,Limited,Unknown,Administrators,Texas,Trial Court Data Reported,2020,
Statutory Probate,Number of Court Administrators,Number of Court Administrators,Limited,0,Administrators,Texas,Trial Court Data Reported,2020,
District,Number of Court Administrators,Number of Court Administrators,Limited,0,Administrators,Virginia,Trial Court Data Reported,2020,
District,Number of Court Administrators,Number of Court Administrators,Limited,44,Administrators,Washington,Trial Court Data Reported,2020,
Municipal,Number of Court Administrators,Number of Court Administrators,Limited,98,Administrators,Washington,Trial Court Data Reported,2020,
Municipal,Number of Court Administrators,Number of Court Administrators,Limited,0,Administrators,Wisconsin,Trial Court Data Reported,2020,
District,Responsibility,Responsibility,Limited,Budget,Administrators,Alaska,Trial Court Data Reported,2020,
District,Responsibility,Responsibility,Limited,Case-related: Caseflow,Administrators,Alaska,Trial Court Data Reported,2020,
District,Responsibility,Responsibility,Limited,Case-related: Fines and fees,Administrators,Alaska,Trial Court Data Reported,2020,
District,Responsibility,Responsibility,Limited,Case-related: Jury selection,Administrators,Alaska,Trial Court Data Reported,2020,
District,Responsibility,Responsibility,Limited,Facilities,Administrators,Alaska,Trial Court Data Reported,2020,
District,Responsibility,Responsibility,Limited,Human Resources,Administrators,Alaska,Trial Court Data Reported,2020,
District,Responsibility,Responsibility,Limited,Media relations,Administrators,Alaska,Trial Court Data Reported,2020,
District,Responsibility,Responsibility,Limited,Records: the court record,Administrators,Alaska,Trial Court Data Reported,2020,
District,Responsibility,Responsibility,Limited,Statistical data,Administrators,Alaska,Trial Court Data Reported,2020,
